context,prompt,answer
"Gairebé tots els ctenòfors són depredadors, i les seves preses són des de larves microscòpiques i rotífers fins a adults de petits crustacis; les excepcions són els exemplars joves de dues espècies que viuen com a paràsits en les salpes, que són l’aliment dels adults d’aquestes dues espècies. Quan les circumstàncies són favorables, els ctenòfors poden menjar deu vegades el seu propi pes en un dia. Només s’han validat 100–150 espècies, i possiblement altres 25 no s’han descrit i nomenat completament. Els exemples dels llibres de text són cidíppids amb cossos en forma d’ou i un parell de tentacles retràctils vorejats de tentil·les (tentacles petits) cobertes de col·loblats, cèl·lules adhesives que serveixen per capturar les preses. El fílum té una àmplia gamma de formes corporals. Alguns exemples són els platictènids aplanats que viuen al fons del mar, els adults de la majoria de les espècies no tenen cilis, i els beròids, que no tenen tentacles i s’alimenten d’altres ctenòfors utilitzant les enormes boques amb grups de grans cilis durs que fan de dents. Aquestes variacions permeten que diferents espècies formin enormes poblacions en la mateixa zona, perquè s’especialitzen en diferents tipus de preses, les quals capturen amb tot un ventall de mètodes tan ampli com els de les aranyes.","Gairebé tots els ctenòfors són depredadors, i les seves preses són des de larves microscòpiques i rotífers fins a adults de petits crustacis; les excepcions són els exemplars joves de dues espècies que viuen com a paràsits en les salpes, que són l’aliment dels adults d’aquestes dues espècies. Quan les circumstàncies són favorables, els ctenòfors poden menjar deu vegades el seu propi pes en un dia. Només s’han validat 100–150 espècies, i possiblement altres 25 no s’han descrit i nomenat completament. Els exemples dels llibres de text són cidíppids amb cossos en forma d’ou i un parell de tentacles retràctils vorejats de tentil·les (tentacles petits) cobertes de col·loblats, cèl·lules adhesives que serveixen per capturar les preses. El fílum té una àmplia gamma de formes corporals. Alguns exemples són els platictènids aplanats que viuen al fons del mar, els adults de la majoria de les espècies no tenen cilis, i els beròids, que no tenen tentacles i s’alimenten d’altres ctenòfors utilitzant les enormes boques amb grups de grans cilis durs que fan de dents. Aquestes variacions permeten que diferents espècies formin enormes poblacions en la mateixa zona, perquè s’especialitzen en diferents tipus de preses, les quals capturen amb tot un ventall de mètodes tan ampli com els de les aranyes.
----
Pregunta: Com s’anomenen els petits tentacles dels cidíppids?
Resposta: tentil·les
----
Pregunta: Quant pot menjar un exemplar de Ctenophora en un dia?
Resposta: deu vegades el seu propi pes
----
Pregunta: Què empren els beriòds com a dents?
Resposta:",cilis durs
"Gairebé tots els ctenòfors són depredadors, i les seves preses són des de larves microscòpiques i rotífers fins a adults de petits crustacis; les excepcions són els exemplars joves de dues espècies que viuen com a paràsits en les salpes, que són l’aliment dels adults d’aquestes dues espècies. Quan les circumstàncies són favorables, els ctenòfors poden menjar deu vegades el seu propi pes en un dia. Només s’han validat 100–150 espècies, i possiblement altres 25 no s’han descrit i nomenat completament. Els exemples dels llibres de text són cidíppids amb cossos en forma d’ou i un parell de tentacles retràctils vorejats de tentil·les (tentacles petits) cobertes de col·loblats, cèl·lules adhesives que serveixen per capturar les preses. El fílum té una àmplia gamma de formes corporals. Alguns exemples són els platictènids aplanats que viuen al fons del mar, els adults de la majoria de les espècies no tenen cilis, i els beròids, que no tenen tentacles i s’alimenten d’altres ctenòfors utilitzant les enormes boques amb grups de grans cilis durs que fan de dents. Aquestes variacions permeten que diferents espècies formin enormes poblacions en la mateixa zona, perquè s’especialitzen en diferents tipus de preses, les quals capturen amb tot un ventall de mètodes tan ampli com els de les aranyes.","Gairebé tots els ctenòfors són depredadors, i les seves preses són des de larves microscòpiques i rotífers fins a adults de petits crustacis; les excepcions són els exemplars joves de dues espècies que viuen com a paràsits en les salpes, que són l’aliment dels adults d’aquestes dues espècies. Quan les circumstàncies són favorables, els ctenòfors poden menjar deu vegades el seu propi pes en un dia. Només s’han validat 100–150 espècies, i possiblement altres 25 no s’han descrit i nomenat completament. Els exemples dels llibres de text són cidíppids amb cossos en forma d’ou i un parell de tentacles retràctils vorejats de tentil·les (tentacles petits) cobertes de col·loblats, cèl·lules adhesives que serveixen per capturar les preses. El fílum té una àmplia gamma de formes corporals. Alguns exemples són els platictènids aplanats que viuen al fons del mar, els adults de la majoria de les espècies no tenen cilis, i els beròids, que no tenen tentacles i s’alimenten d’altres ctenòfors utilitzant les enormes boques amb grups de grans cilis durs que fan de dents. Aquestes variacions permeten que diferents espècies formin enormes poblacions en la mateixa zona, perquè s’especialitzen en diferents tipus de preses, les quals capturen amb tot un ventall de mètodes tan ampli com els de les aranyes.
----
Pregunta: Quantes espècies de ctenòfors s’han validat?
Resposta: 100–150
----
Pregunta: Què fan servir els beriòds com a dents?
Resposta: cilis durs
----
Pregunta: Quant menja el ctenòfor en un dia?
Resposta: deu vegades el seu propi pes
----
Pregunta: Què empren els cidíppids per capturar les seves preses?
Resposta:",col·loblats
"Gairebé tots els ctenòfors són depredadors, i les seves preses són des de larves microscòpiques i rotífers fins a adults de petits crustacis; les excepcions són els exemplars joves de dues espècies que viuen com a paràsits en les salpes, que són l’aliment dels adults d’aquestes dues espècies. Quan les circumstàncies són favorables, els ctenòfors poden menjar deu vegades el seu propi pes en un dia. Només s’han validat 100–150 espècies, i possiblement altres 25 no s’han descrit i nomenat completament. Els exemples dels llibres de text són cidíppids amb cossos en forma d’ou i un parell de tentacles retràctils vorejats de tentil·les (tentacles petits) cobertes de col·loblats, cèl·lules adhesives que serveixen per capturar les preses. El fílum té una àmplia gamma de formes corporals. Alguns exemples són els platictènids aplanats que viuen al fons del mar, els adults de la majoria de les espècies no tenen cilis, i els beròids, que no tenen tentacles i s’alimenten d’altres ctenòfors utilitzant les enormes boques amb grups de grans cilis durs que fan de dents. Aquestes variacions permeten que diferents espècies formin enormes poblacions en la mateixa zona, perquè s’especialitzen en diferents tipus de preses, les quals capturen amb tot un ventall de mètodes tan ampli com els de les aranyes.","Gairebé tots els ctenòfors són depredadors, i les seves preses són des de larves microscòpiques i rotífers fins a adults de petits crustacis; les excepcions són els exemplars joves de dues espècies que viuen com a paràsits en les salpes, que són l’aliment dels adults d’aquestes dues espècies. Quan les circumstàncies són favorables, els ctenòfors poden menjar deu vegades el seu propi pes en un dia. Només s’han validat 100–150 espècies, i possiblement altres 25 no s’han descrit i nomenat completament. Els exemples dels llibres de text són cidíppids amb cossos en forma d’ou i un parell de tentacles retràctils vorejats de tentil·les (tentacles petits) cobertes de col·loblats, cèl·lules adhesives que serveixen per capturar les preses. El fílum té una àmplia gamma de formes corporals. Alguns exemples són els platictènids aplanats que viuen al fons del mar, els adults de la majoria de les espècies no tenen cilis, i els beròids, que no tenen tentacles i s’alimenten d’altres ctenòfors utilitzant les enormes boques amb grups de grans cilis durs que fan de dents. Aquestes variacions permeten que diferents espècies formin enormes poblacions en la mateixa zona, perquè s’especialitzen en diferents tipus de preses, les quals capturen amb tot un ventall de mètodes tan ampli com els de les aranyes.
----
Pregunta: Quant menja el ctenòfor en un dia?
Resposta: deu vegades el seu propi pes
----
Pregunta: Què empren els beriòds com a dents?
Resposta: cilis durs
----
Pregunta: Què empren els cidíppids per capturar les seves preses?
Resposta: col·loblats
----
Pregunta: Quantes espècies diferents de ctenòfors hi ha?
Resposta:",100–150 espècies
"Gran part de la feina del Parlament escocès es realitza en comissió. El paper de les comissions és més fort al Parlament escocès que en altres sistemes parlamentaris, en part com a mitjà per enfortir el paper dels diputats en el seu control del govern i en part per compensar el fet que no hi hagi cap cambra de revisió. El paper principal de les comissions al Parlament escocès és recollir proves de testimonis, dur a terme investigacions i analitzar la legislació. Les reunions de les comissions tenen lloc els dimarts, dimecres i dijous al matí, quan el Parlament és a la sala. Els comitès també es poden reunir en altres llocs d’Escòcia.","Gran part de la feina del Parlament escocès es realitza en comissió. El paper de les comissions és més fort al Parlament escocès que en altres sistemes parlamentaris, en part com a mitjà per enfortir el paper dels diputats en el seu control del govern i en part per compensar el fet que no hi hagi cap cambra de revisió. El paper principal de les comissions al Parlament escocès és recollir proves de testimonis, dur a terme investigacions i analitzar la legislació. Les reunions de les comissions tenen lloc els dimarts, dimecres i dijous al matí, quan el Parlament és a la sala. Els comitès també es poden reunir en altres llocs d’Escòcia.
----
Pregunta: Com és el paper de les comissions del Parlament escocès en comparació amb altres sistemes?
Resposta: més fort
----
Pregunta: Quin és un dels fets que es compensa amb el paper tan important que tenen les comissions?
Resposta: cap cambra de revisió
----
Pregunta: On es fa bona part de la feina del Parlament escocès?
Resposta:",comissió
"Gran part de la feina del Parlament escocès es realitza en comissió. El paper de les comissions és més fort al Parlament escocès que en altres sistemes parlamentaris, en part com a mitjà per enfortir el paper dels diputats en el seu control del govern i en part per compensar el fet que no hi hagi cap cambra de revisió. El paper principal de les comissions al Parlament escocès és recollir proves de testimonis, dur a terme investigacions i analitzar la legislació. Les reunions de les comissions tenen lloc els dimarts, dimecres i dijous al matí, quan el Parlament és a la sala. Els comitès també es poden reunir en altres llocs d’Escòcia.","Gran part de la feina del Parlament escocès es realitza en comissió. El paper de les comissions és més fort al Parlament escocès que en altres sistemes parlamentaris, en part com a mitjà per enfortir el paper dels diputats en el seu control del govern i en part per compensar el fet que no hi hagi cap cambra de revisió. El paper principal de les comissions al Parlament escocès és recollir proves de testimonis, dur a terme investigacions i analitzar la legislació. Les reunions de les comissions tenen lloc els dimarts, dimecres i dijous al matí, quan el Parlament és a la sala. Els comitès també es poden reunir en altres llocs d’Escòcia.
----
Pregunta: Quin és un dels fets que es compensa amb el paper tan important que tenen les comissions?
Resposta: cap cambra de revisió
----
Pregunta: Quin representa recollir proves dels testimonis per part de les comissions?
Resposta: paper principal
----
Pregunta: On es poden reunir comissions fora del Parlament?
Resposta: altres llocs d’Escòcia
----
Pregunta: Com és el paper de les comissions del Parlament escocès en comparació amb altres sistemes?
Resposta:",més fort
"Gran part de la feina del Parlament escocès es realitza en comissió. El paper de les comissions és més fort al Parlament escocès que en altres sistemes parlamentaris, en part com a mitjà per enfortir el paper dels diputats en el seu control del govern i en part per compensar el fet que no hi hagi cap cambra de revisió. El paper principal de les comissions al Parlament escocès és recollir proves de testimonis, dur a terme investigacions i analitzar la legislació. Les reunions de les comissions tenen lloc els dimarts, dimecres i dijous al matí, quan el Parlament és a la sala. Els comitès també es poden reunir en altres llocs d’Escòcia.","Gran part de la feina del Parlament escocès es realitza en comissió. El paper de les comissions és més fort al Parlament escocès que en altres sistemes parlamentaris, en part com a mitjà per enfortir el paper dels diputats en el seu control del govern i en part per compensar el fet que no hi hagi cap cambra de revisió. El paper principal de les comissions al Parlament escocès és recollir proves de testimonis, dur a terme investigacions i analitzar la legislació. Les reunions de les comissions tenen lloc els dimarts, dimecres i dijous al matí, quan el Parlament és a la sala. Els comitès també es poden reunir en altres llocs d’Escòcia.
----
Pregunta: Com és el paper de les comissions del Parlament escocès en comparació amb altres sistemes?
Resposta: més fort
----
Pregunta: Quin representa recollir proves dels testimonis per part de les comissions?
Resposta: paper principal
----
Pregunta: On es poden reunir comissions fora del Parlament?
Resposta: altres llocs d’Escòcia
----
Pregunta: Quin és un dels fets que es compensa amb el paper tan important que tenen les comissions?
Resposta:",cap cambra de revisió
"Gran part de la feina del Parlament escocès es realitza en comissió. El paper de les comissions és més fort al Parlament escocès que en altres sistemes parlamentaris, en part com a mitjà per enfortir el paper dels diputats en el seu control del govern i en part per compensar el fet que no hi hagi cap cambra de revisió. El paper principal de les comissions al Parlament escocès és recollir proves de testimonis, dur a terme investigacions i analitzar la legislació. Les reunions de les comissions tenen lloc els dimarts, dimecres i dijous al matí, quan el Parlament és a la sala. Els comitès també es poden reunir en altres llocs d’Escòcia.","Gran part de la feina del Parlament escocès es realitza en comissió. El paper de les comissions és més fort al Parlament escocès que en altres sistemes parlamentaris, en part com a mitjà per enfortir el paper dels diputats en el seu control del govern i en part per compensar el fet que no hi hagi cap cambra de revisió. El paper principal de les comissions al Parlament escocès és recollir proves de testimonis, dur a terme investigacions i analitzar la legislació. Les reunions de les comissions tenen lloc els dimarts, dimecres i dijous al matí, quan el Parlament és a la sala. Els comitès també es poden reunir en altres llocs d’Escòcia.
----
Pregunta: On es fa bona part de la feina del Parlament escocès?
Resposta: comissió
----
Pregunta: Com és el paper de les comissions del Parlament escocès en comparació amb altres sistemes?
Resposta: més fort
----
Pregunta: Quin és un dels fets que es compensa amb el paper tan important que tenen les comissions?
Resposta: cap cambra de revisió
----
Pregunta: Quin representa recollir proves dels testimonis per part de les comissions?
Resposta:",paper principal
"Gran part de la feina del Parlament escocès es realitza en comissió. El paper de les comissions és més fort al Parlament escocès que en altres sistemes parlamentaris, en part com a mitjà per enfortir el paper dels diputats en el seu control del govern i en part per compensar el fet que no hi hagi cap cambra de revisió. El paper principal de les comissions al Parlament escocès és recollir proves de testimonis, dur a terme investigacions i analitzar la legislació. Les reunions de les comissions tenen lloc els dimarts, dimecres i dijous al matí, quan el Parlament és a la sala. Els comitès també es poden reunir en altres llocs d’Escòcia.","Gran part de la feina del Parlament escocès es realitza en comissió. El paper de les comissions és més fort al Parlament escocès que en altres sistemes parlamentaris, en part com a mitjà per enfortir el paper dels diputats en el seu control del govern i en part per compensar el fet que no hi hagi cap cambra de revisió. El paper principal de les comissions al Parlament escocès és recollir proves de testimonis, dur a terme investigacions i analitzar la legislació. Les reunions de les comissions tenen lloc els dimarts, dimecres i dijous al matí, quan el Parlament és a la sala. Els comitès també es poden reunir en altres llocs d’Escòcia.
----
Pregunta: On es fa bona part de la feina del Parlament escocès?
Resposta: comissió
----
Pregunta: Com és el paper de les comissions del Parlament escocès en comparació amb altres sistemes?
Resposta: més fort
----
Pregunta: On es poden reunir comissions fora del Parlament?
Resposta:",altres llocs d’Escòcia
"Grissom, White i Chaffee van decidir anomenar el seu vol Apol·lo 1 com a punt de motivació per al primer vol tripulat. Van entrenar i van fer proves de la seva nau espacial a l’Amèrica del Nord, i a la cambra d’altitud del Centre Espacial Kennedy. Es va programar un exercici de prova i entrenament al gener, que simularia un compte enrere del llançament del LC-34. En aquesta prova, la nau espacial transferia l’energia interna des de la plataforma. Si tot sortia bé, li seguiria una prova de simulació de compte enrere més rigorosa més a prop del llançament del 21 de febrer, amb la nau i el vehicle de llançament amb combustible.","Grissom, White i Chaffee van decidir anomenar el seu vol Apol·lo 1 com a punt de motivació per al primer vol tripulat. Van entrenar i van fer proves de la seva nau espacial a l’Amèrica del Nord, i a la cambra d’altitud del Centre Espacial Kennedy. Es va programar un exercici de prova i entrenament al gener, que simularia un compte enrere del llançament del LC-34. En aquesta prova, la nau espacial transferia l’energia interna des de la plataforma. Si tot sortia bé, li seguiria una prova de simulació de compte enrere més rigorosa més a prop del llançament del 21 de febrer, amb la nau i el vehicle de llançament amb combustible.
----
Pregunta: Quin va ser l’exercici d’entrenament i prova fet com a simulació amb el LC-34?
Resposta: compte enrere del llançament
----
Pregunta: En quin altre lloc es va provar l’Apol·lo 1, a més del Centre Espacial Kennedy?
Resposta: l’Amèrica del Nord
----
Pregunta: On va fer la tripulació de l’Apol·lo 1 les proves al Centre Espacial Kennedy?
Resposta:",cambra d’altitud
"Grissom, White i Chaffee van decidir anomenar el seu vol Apol·lo 1 com a punt de motivació per al primer vol tripulat. Van entrenar i van fer proves de la seva nau espacial a l’Amèrica del Nord, i a la cambra d’altitud del Centre Espacial Kennedy. Es va programar un exercici de prova i entrenament al gener, que simularia un compte enrere del llançament del LC-34. En aquesta prova, la nau espacial transferia l’energia interna des de la plataforma. Si tot sortia bé, li seguiria una prova de simulació de compte enrere més rigorosa més a prop del llançament del 21 de febrer, amb la nau i el vehicle de llançament amb combustible.","Grissom, White i Chaffee van decidir anomenar el seu vol Apol·lo 1 com a punt de motivació per al primer vol tripulat. Van entrenar i van fer proves de la seva nau espacial a l’Amèrica del Nord, i a la cambra d’altitud del Centre Espacial Kennedy. Es va programar un exercici de prova i entrenament al gener, que simularia un compte enrere del llançament del LC-34. En aquesta prova, la nau espacial transferia l’energia interna des de la plataforma. Si tot sortia bé, li seguiria una prova de simulació de compte enrere més rigorosa més a prop del llançament del 21 de febrer, amb la nau i el vehicle de llançament amb combustible.
----
Pregunta: On va fer la tripulació de l’Apol·lo 1 les proves al Centre Espacial Kennedy?
Resposta: cambra d’altitud
----
Pregunta: En quin altre lloc es va provar l’Apol·lo 1, a més del Centre Espacial Kennedy?
Resposta: l’Amèrica del Nord
----
Pregunta: Qui formava la tripulació principal de l’Apol·lo 1, tal com ells mateixos la van batejar?
Resposta:","Grissom, White i Chaffee"
"Grissom, White i Chaffee van decidir anomenar el seu vol Apol·lo 1 com a punt de motivació per al primer vol tripulat. Van entrenar i van fer proves de la seva nau espacial a l’Amèrica del Nord, i a la cambra d’altitud del Centre Espacial Kennedy. Es va programar un exercici de prova i entrenament al gener, que simularia un compte enrere del llançament del LC-34. En aquesta prova, la nau espacial transferia l’energia interna des de la plataforma. Si tot sortia bé, li seguiria una prova de simulació de compte enrere més rigorosa més a prop del llançament del 21 de febrer, amb la nau i el vehicle de llançament amb combustible.","Grissom, White i Chaffee van decidir anomenar el seu vol Apol·lo 1 com a punt de motivació per al primer vol tripulat. Van entrenar i van fer proves de la seva nau espacial a l’Amèrica del Nord, i a la cambra d’altitud del Centre Espacial Kennedy. Es va programar un exercici de prova i entrenament al gener, que simularia un compte enrere del llançament del LC-34. En aquesta prova, la nau espacial transferia l’energia interna des de la plataforma. Si tot sortia bé, li seguiria una prova de simulació de compte enrere més rigorosa més a prop del llançament del 21 de febrer, amb la nau i el vehicle de llançament amb combustible.
----
Pregunta: Qui formava la tripulació principal de l’Apol·lo 1, tal com ells mateixos la van batejar?
Resposta: Grissom, White i Chaffee
----
Pregunta: En quin altre lloc es va provar l’Apol·lo 1, a més del Centre Espacial Kennedy?
Resposta: l’Amèrica del Nord
----
Pregunta: Quin va ser l’exercici d’entrenament i prova fet com a simulació amb el LC-34?
Resposta:",compte enrere del llançament
"Grissom, White i Chaffee van decidir anomenar el seu vol Apol·lo 1 com a punt de motivació per al primer vol tripulat. Van entrenar i van fer proves de la seva nau espacial a l’Amèrica del Nord, i a la cambra d’altitud del Centre Espacial Kennedy. Es va programar un exercici de prova i entrenament al gener, que simularia un compte enrere del llançament del LC-34. En aquesta prova, la nau espacial transferia l’energia interna des de la plataforma. Si tot sortia bé, li seguiria una prova de simulació de compte enrere més rigorosa més a prop del llançament del 21 de febrer, amb la nau i el vehicle de llançament amb combustible.","Grissom, White i Chaffee van decidir anomenar el seu vol Apol·lo 1 com a punt de motivació per al primer vol tripulat. Van entrenar i van fer proves de la seva nau espacial a l’Amèrica del Nord, i a la cambra d’altitud del Centre Espacial Kennedy. Es va programar un exercici de prova i entrenament al gener, que simularia un compte enrere del llançament del LC-34. En aquesta prova, la nau espacial transferia l’energia interna des de la plataforma. Si tot sortia bé, li seguiria una prova de simulació de compte enrere més rigorosa més a prop del llançament del 21 de febrer, amb la nau i el vehicle de llançament amb combustible.
----
Pregunta: On va fer la tripulació de l’Apol·lo 1 les proves al Centre Espacial Kennedy?
Resposta: cambra d’altitud
----
Pregunta: Qui formava la tripulació principal de l’Apol·lo 1, tal com ells mateixos la van batejar?
Resposta: Grissom, White i Chaffee
----
Pregunta: Quin va ser l’exercici d’entrenament i prova fet com a simulació amb el LC-34?
Resposta: compte enrere del llançament
----
Pregunta: En quin altre lloc es va provar l’Apol·lo 1, a més del Centre Espacial Kennedy?
Resposta:",l’Amèrica del Nord
"Hi havia 158.349 llars, de les quals en 68.511 (el 43,3 %) hi vivien nens menors de 18 anys, en 69.284 (el 43,8 %) hi vivien parelles de sexes diferents casades, en 30.547 (el 19,3 %) hi vivia una dona com a cap de família sense la presència d’un marit i en 11.698 (el 7,4 %) hi vivia un home com a cap de família sense la presència d’una esposa. Hi havia 12.843 parelles de diferents sexes no casades (el 8,1 %) i 1.388 parelles del mateix sexe casades o no casades (el 0,9 %). En 35.064 casos (el 22,1 %) es compartia la llar i en 12.344 llars (el 7,8 %) hi vivia algú sol de 65 anys o més. La mitjana de persones a cada llar era de 3,07. Hi havia 111.529 famílies (el 70,4 % de totes les llars); la mitjana de persones per família era de 3,62.","Hi havia 158.349 llars, de les quals en 68.511 (el 43,3 %) hi vivien nens menors de 18 anys, en 69.284 (el 43,8 %) hi vivien parelles de sexes diferents casades, en 30.547 (el 19,3 %) hi vivia una dona com a cap de família sense la presència d’un marit i en 11.698 (el 7,4 %) hi vivia un home com a cap de família sense la presència d’una esposa. Hi havia 12.843 parelles de diferents sexes no casades (el 8,1 %) i 1.388 parelles del mateix sexe casades o no casades (el 0,9 %). En 35.064 casos (el 22,1 %) es compartia la llar i en 12.344 llars (el 7,8 %) hi vivia algú sol de 65 anys o més. La mitjana de persones a cada llar era de 3,07. Hi havia 111.529 famílies (el 70,4 % de totes les llars); la mitjana de persones per família era de 3,62.
----
Pregunta: Quantes parelles del mateix sexe casades o no hi havia?
Resposta: 1.388
----
Pregunta: Quants membres hi havia de mitjana en cada família?
Resposta: 3,62
----
Pregunta: Quantes persones hi havia de mitjana en cada llar?
Resposta: 3,07
----
Pregunta: A quantes llars hi viuen menors de 18 anys?
Resposta:",68.511
"Hi havia 158.349 llars, de les quals en 68.511 (el 43,3 %) hi vivien nens menors de 18 anys, en 69.284 (el 43,8 %) hi vivien parelles de sexes diferents casades, en 30.547 (el 19,3 %) hi vivia una dona com a cap de família sense la presència d’un marit i en 11.698 (el 7,4 %) hi vivia un home com a cap de família sense la presència d’una esposa. Hi havia 12.843 parelles de diferents sexes no casades (el 8,1 %) i 1.388 parelles del mateix sexe casades o no casades (el 0,9 %). En 35.064 casos (el 22,1 %) es compartia la llar i en 12.344 llars (el 7,8 %) hi vivia algú sol de 65 anys o més. La mitjana de persones a cada llar era de 3,07. Hi havia 111.529 famílies (el 70,4 % de totes les llars); la mitjana de persones per família era de 3,62.","Hi havia 158.349 llars, de les quals en 68.511 (el 43,3 %) hi vivien nens menors de 18 anys, en 69.284 (el 43,8 %) hi vivien parelles de sexes diferents casades, en 30.547 (el 19,3 %) hi vivia una dona com a cap de família sense la presència d’un marit i en 11.698 (el 7,4 %) hi vivia un home com a cap de família sense la presència d’una esposa. Hi havia 12.843 parelles de diferents sexes no casades (el 8,1 %) i 1.388 parelles del mateix sexe casades o no casades (el 0,9 %). En 35.064 casos (el 22,1 %) es compartia la llar i en 12.344 llars (el 7,8 %) hi vivia algú sol de 65 anys o més. La mitjana de persones a cada llar era de 3,07. Hi havia 111.529 famílies (el 70,4 % de totes les llars); la mitjana de persones per família era de 3,62.
----
Pregunta: Quantes parelles del mateix sexe casades o no hi havia?
Resposta: 1.388
----
Pregunta: Quants membres hi havia de mitjana en cada família?
Resposta: 3,62
----
Pregunta: Quin va ser el percentatge de dones que sense marit?
Resposta:","el 19,3 %"
"Hi havia 158.349 llars, de les quals en 68.511 (el 43,3 %) hi vivien nens menors de 18 anys, en 69.284 (el 43,8 %) hi vivien parelles de sexes diferents casades, en 30.547 (el 19,3 %) hi vivia una dona com a cap de família sense la presència d’un marit i en 11.698 (el 7,4 %) hi vivia un home com a cap de família sense la presència d’una esposa. Hi havia 12.843 parelles de diferents sexes no casades (el 8,1 %) i 1.388 parelles del mateix sexe casades o no casades (el 0,9 %). En 35.064 casos (el 22,1 %) es compartia la llar i en 12.344 llars (el 7,8 %) hi vivia algú sol de 65 anys o més. La mitjana de persones a cada llar era de 3,07. Hi havia 111.529 famílies (el 70,4 % de totes les llars); la mitjana de persones per família era de 3,62.","Hi havia 158.349 llars, de les quals en 68.511 (el 43,3 %) hi vivien nens menors de 18 anys, en 69.284 (el 43,8 %) hi vivien parelles de sexes diferents casades, en 30.547 (el 19,3 %) hi vivia una dona com a cap de família sense la presència d’un marit i en 11.698 (el 7,4 %) hi vivia un home com a cap de família sense la presència d’una esposa. Hi havia 12.843 parelles de diferents sexes no casades (el 8,1 %) i 1.388 parelles del mateix sexe casades o no casades (el 0,9 %). En 35.064 casos (el 22,1 %) es compartia la llar i en 12.344 llars (el 7,8 %) hi vivia algú sol de 65 anys o més. La mitjana de persones a cada llar era de 3,07. Hi havia 111.529 famílies (el 70,4 % de totes les llars); la mitjana de persones per família era de 3,62.
----
Pregunta: Quin va ser el percentatge de dones que sense marit?
Resposta: el 19,3 %
----
Pregunta: Quants membres hi havia de mitjana en cada família?
Resposta: 3,62
----
Pregunta: Quantes parelles del mateix sexe casades o no hi havia?
Resposta:",1.388
"Hi havia 158.349 llars, de les quals en 68.511 (el 43,3 %) hi vivien nens menors de 18 anys, en 69.284 (el 43,8 %) hi vivien parelles de sexes diferents casades, en 30.547 (el 19,3 %) hi vivia una dona com a cap de família sense la presència d’un marit i en 11.698 (el 7,4 %) hi vivia un home com a cap de família sense la presència d’una esposa. Hi havia 12.843 parelles de diferents sexes no casades (el 8,1 %) i 1.388 parelles del mateix sexe casades o no casades (el 0,9 %). En 35.064 casos (el 22,1 %) es compartia la llar i en 12.344 llars (el 7,8 %) hi vivia algú sol de 65 anys o més. La mitjana de persones a cada llar era de 3,07. Hi havia 111.529 famílies (el 70,4 % de totes les llars); la mitjana de persones per família era de 3,62.","Hi havia 158.349 llars, de les quals en 68.511 (el 43,3 %) hi vivien nens menors de 18 anys, en 69.284 (el 43,8 %) hi vivien parelles de sexes diferents casades, en 30.547 (el 19,3 %) hi vivia una dona com a cap de família sense la presència d’un marit i en 11.698 (el 7,4 %) hi vivia un home com a cap de família sense la presència d’una esposa. Hi havia 12.843 parelles de diferents sexes no casades (el 8,1 %) i 1.388 parelles del mateix sexe casades o no casades (el 0,9 %). En 35.064 casos (el 22,1 %) es compartia la llar i en 12.344 llars (el 7,8 %) hi vivia algú sol de 65 anys o més. La mitjana de persones a cada llar era de 3,07. Hi havia 111.529 famílies (el 70,4 % de totes les llars); la mitjana de persones per família era de 3,62.
----
Pregunta: A quantes llars hi viuen menors de 18 anys?
Resposta: 68.511
----
Pregunta: Quin va ser el percentatge de dones que sense marit?
Resposta: el 19,3 %
----
Pregunta: Quantes parelles del mateix sexe casades o no hi havia?
Resposta: 1.388
----
Pregunta: Quants membres hi havia de mitjana en cada família?
Resposta:","3,62"
"Hi havia 158.349 llars, de les quals en 68.511 (el 43,3 %) hi vivien nens menors de 18 anys, en 69.284 (el 43,8 %) hi vivien parelles de sexes diferents casades, en 30.547 (el 19,3 %) hi vivia una dona com a cap de família sense la presència d’un marit i en 11.698 (el 7,4 %) hi vivia un home com a cap de família sense la presència d’una esposa. Hi havia 12.843 parelles de diferents sexes no casades (el 8,1 %) i 1.388 parelles del mateix sexe casades o no casades (el 0,9 %). En 35.064 casos (el 22,1 %) es compartia la llar i en 12.344 llars (el 7,8 %) hi vivia algú sol de 65 anys o més. La mitjana de persones a cada llar era de 3,07. Hi havia 111.529 famílies (el 70,4 % de totes les llars); la mitjana de persones per família era de 3,62.","Hi havia 158.349 llars, de les quals en 68.511 (el 43,3 %) hi vivien nens menors de 18 anys, en 69.284 (el 43,8 %) hi vivien parelles de sexes diferents casades, en 30.547 (el 19,3 %) hi vivia una dona com a cap de família sense la presència d’un marit i en 11.698 (el 7,4 %) hi vivia un home com a cap de família sense la presència d’una esposa. Hi havia 12.843 parelles de diferents sexes no casades (el 8,1 %) i 1.388 parelles del mateix sexe casades o no casades (el 0,9 %). En 35.064 casos (el 22,1 %) es compartia la llar i en 12.344 llars (el 7,8 %) hi vivia algú sol de 65 anys o més. La mitjana de persones a cada llar era de 3,07. Hi havia 111.529 famílies (el 70,4 % de totes les llars); la mitjana de persones per família era de 3,62.
----
Pregunta: Quantes parelles del mateix sexe casades o no hi havia?
Resposta: 1.388
----
Pregunta: Quants membres hi havia de mitjana en cada família?
Resposta: 3,62
----
Pregunta: Quantes persones hi havia de mitjana en cada llar?
Resposta:","3,07"
